bildid	bil_landing_page	contributor	affiliation	award_number	project	consortium	bildirectory	generalmodality	technique	species	taxonomy	genotype	samplelocalid	size	pretty_size	number_of_files	file_types	frequencies
ace-add-nod	https://api.brainimagelibrary.org/web/view?bildid=ace-add-nod	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/b4/d4/b4d4211078a67217/18455/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2)	AIBS_732710254	5454470	5.2M	7	{'tracing': 7}	{'.swc': 7}
ace-add-vex	https://api.brainimagelibrary.org/web/view?bildid=ace-add-vex	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/e0/ea/e0ea5f7d2c9a1728/release_20190923/18455/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455 ;Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455 ;	Dir_18455 	67771260	64.6M	73	{'tracing': 73}	{'.swc': 73}
ace-did-vow	https://api.brainimagelibrary.org/web/view?bildid=ace-did-vow	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_351331-17788	cell morphology	fMOST	mouse	NCBI:txid10090	Plxnd1-CreER/wt;PhiC31-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt	351331	15164739	14.5M	8	{'tracing': 8}	{'.swc': 8}
ace-did-top	https://api.brainimagelibrary.org/web/view?bildid=ace-did-top	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_236174-16124	cell morphology	fMOST	mouse	NCBI:txid10090	Gnb4-IRES2-CreERT2/wt;Ai139(TIT2L-GFP-ICL-TPT)-hyg/wt	236174	184570423	176.0M	88	{'tracing': 88}	{'.swc': 88}
ace-ban-pig	https://api.brainimagelibrary.org/web/view?bildid=ace-ban-pig	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/b7/93/b79396b82949005c/mouseID_351331-17788/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Plxnd1-CreER/wt;PhiC31-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt	17788	7064550	6.7M	9	{'tracing': 9}	{'.swc': 9}
all	https://api.brainimagelibrary.org/web/view?bildid=all	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN)	/bil/data/3a/c1/3ac1bdc022d0da78/190138-9	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	PlxnD1-2A-creER*LSL-Flpo	190138	37727675	36.0M	9	{'tracing': 9}	{'.swc': 9}
ace-ban-own	https://api.brainimagelibrary.org/web/view?bildid=ace-ban-own	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/b7/93/b79396b82949005c/mouseID_297974-17109/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Gnb4-IRES2-CreERT2/wt;Ai140(TIT2L-GFP-ICL-tTA2)/wt	17109	48727369	46.5M	90	{'tracing': 90}	{'.swc': 90}
ace-ban-pen	https://api.brainimagelibrary.org/web/view?bildid=ace-ban-pen	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/b7/93/b79396b82949005c/mouseID_339951-17781/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Gnb4-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2)	17781	160528177	153.1M	93	{'tracing': 93}	{'.swc': 93}
ace-add-nap	https://api.brainimagelibrary.org/web/view?bildid=ace-add-nap	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/b4/d4/b4d4211078a67217/17302/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2)	AIBS_732706821	90587167	86.4M	93	{'tracing': 93}	{'.swc': 93}
ace-bog-rye	https://api.brainimagelibrary.org/web/view?bildid=ace-bog-rye	"Yang, X. William"	"University of California, Los Angeles"	1-U01-MH117079-01	U01 Yang	Brain Initiative Cell Census Network (BICCN)	/bil/data/a2/32/a23212e9650947ec/TME10-3_Lvl2_Reconstruction/	cell morphology	MORF genetic sparse labeling	mouse	10090	Camk2a-CreERT2-Cre; MORF3; Drd1a-tdTomato (C57BL/6)	TME10-3	2.56864E+11	239.2G	1882	"{'tracing': 930, 'images': 930, 'other': 22}"	"{'.swc': 930, '.tif': 930, '.db': 22}"
ace-did-wax	https://api.brainimagelibrary.org/web/view?bildid=ace-did-wax	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN)	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_373641-18462	cell morphology	fMOST	mouse	NCBI:txid10090	Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2)	373641	63182970	60.3M	94	{'tracing': 94}	{'.swc': 94}
ace-dog-spy	https://api.brainimagelibrary.org/web/view?bildid=ace-dog-spy	"Dalley, Rachel"	Allen Institute for Brain Science 	1-UM1-MH130981-01 	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/2c/b6/2cb6461fc2dcfb34/1060969459	cell morphology	Patch-seq	human	NCBI:txid9606		1092233604	44973650576	41.9G	352	"{'images': 350, 'tracing': 2}"	"{'.tif': 350, '.swc': 2}"
ace-dim-oat	https://api.brainimagelibrary.org/web/view?bildid=ace-dim-oat	"Feng, Guoping"	Massachusetts Institute of Technology	1-U01-MH114819-01	U01 Feng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/81/20/81203dae36fb092a	cell morphology	smFISH	Marmoset	NCBI:txid9483	WT	CJ Loreleai	3758302763	3.5G	449	"{'images': 445, 'other': 3, 'tracing': 1}"	"{'.tif': 444, '.jpg': 1, '.tiff': 1, '.swc': 1, '.txt': 1}"
ace-bag-tie	https://api.brainimagelibrary.org/web/view?bildid=ace-bag-tie	"Yang, X. William"	"University of California, Los Angeles"	1-U01-MH117079-01	U01 Yang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/99/82/9982f973ec0b5c2c/TME06-1_Lvl2_Reconstruction	cell morphology	MORF genetic sparse labeling	mouse	10090	Camk2a-CreERT2-Cre; MORF3; Drd1a-tdTomato (C57BL/6)	TME06-1	9.3614E+11	871.8G	1680	"{'images': 840, 'tracing': 840}"	"{'.tif': 840, '.swc': 840}"
ace-bar-all	https://api.brainimagelibrary.org/web/view?bildid=ace-bar-all	"Yang, X. William"	"University of California, Los Angeles"	1-U01-MH117079-01	U01 Yang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/8b/18/8b18992add2f20d9/TME07-1_Lvl2_Reconstruction/	cell morphology	MORF genetic sparse labeling	mouse	10090	Camk2a-CreERT2-Cre; MORF3; Drd1a-tdTomato (C57BL/6)	TME07-1	9.62717E+11	896.6G	1758	"{'images': 879, 'tracing': 879}"	"{'.tif': 879, '.swc': 879}"
ace-cat-add	https://api.brainimagelibrary.org/web/view?bildid=ace-cat-add	"Yang, X. William"	"University of California, Los Angeles"	1-U01-MH117079-01	U01 Yang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/f1/60/f160187733d35741/MS18-1_Set-03_Lvl2_Reconstruction	cell morphology	MORF genetic sparse labeling	mouse	NCBI:txid10090	Strain_Name='C57BL6'; Cre_Driver_Line='Etv1-CreERT2'; Reporter_Name='MORF3';	MS18-1	53224935686	49.6G	180	"{'images': 90, 'tracing': 90}"	"{'.tif': 90, '.swc': 90}"
ace-bog-tag	https://api.brainimagelibrary.org/web/view?bildid=ace-bog-tag	"Yang, X. William"	"University of California, Los Angeles"	1-U01-MH117079-01	U01 Yang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/f9/87/f987248ea5ff1d7d/MS18-1_Set-01_Lvl2_Reconstruction/	cell morphology	MORF genetic sparse labeling	mouse	10090	Etv1-CreERT2-Cre; MORF3 (C57BL/6)	MS18-1	55247224075	51.5G	182	"{'images': 91, 'tracing': 91}"	"{'.tif': 91, '.swc': 91}"
ace-box-wit	https://api.brainimagelibrary.org/web/view?bildid=ace-box-wit	"Feng, Guoping"	Massachusetts Institute of Technology	1-U01-MH114819-01	U01 Feng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/30/1f/301fd2611083f4e1	morphology	MORPHO reconstruction	marmoset	NCBI:txid9483	NA	20190624_CTX_DLX-GFP_SST_DKK2_CJJamie_017	6578076148	6.1G	3	"{'tracing': 1, 'images': 1, 'other': 1}"	"{'.swc': 1, '.tif': 1, '.nd2': 1}"
ace-did-yet	https://api.brainimagelibrary.org/web/view?bildid=ace-did-yet	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_381488-18464	cell morphology	fMOST	mouse	NCBI:txid10090	Vipr2-IRES2-Cre-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt	381488	111164012	106.0M	104	{'tracing': 104}	{'.swc': 104}
ace-bay-gap	https://api.brainimagelibrary.org/web/view?bildid=ace-bay-gap	"Yang, X. William"	"University of California, Los Angeles"	1-U01-MH117079-01	U01 Yang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/a0/e0/a0e09a00571c5c63/TME09-1_Lvl2_Reconstruction/	cell morphology	MORF genetic sparse labeling	mouse	10090	Camk2a-CreERT2-Cre; MORF3; Drd1a-tdTomato (C57BL/6)	TME09-1	22694617213	21.1G	218	"{'tracing': 109, 'images': 109}"	"{'.swc': 109, '.tif': 109}"
ace-boo-van	https://api.brainimagelibrary.org/web/view?bildid=ace-boo-van	"Luo, Qingming"	Huazhong University of Science and Technology	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/22/5c/225c37cacfbd897c	cell morphology	fMOST	mouse	NCBI:txid10090	PlxnD1-2A-CreER	mouseID_212083_01	447271145	426.6M	117	{'tracing': 117}	{'.swc': 117}
ace-did-try	https://api.brainimagelibrary.org/web/view?bildid=ace-did-try	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_314107-17300	cell morphology	fMOST	mouse	NCBI:txid10090	Plxnd1-CreER/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2)	314107	21747952	20.7M	12	{'tracing': 12}	{'.swc': 12}
ace-ban-row	https://api.brainimagelibrary.org/web/view?bildid=ace-ban-row	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/b7/93/b79396b82949005c/mouseID_380470-191812/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Plxnd1-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt	191812	12576541	12.0M	12	{'tracing': 12}	{'.swc': 12}
ace-did-wag	https://api.brainimagelibrary.org/web/view?bildid=ace-did-wag	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_358361-18047	cell morphology	fMOST	mouse	NCBI:txid10090	Fezf2-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt	358361	25710977	24.5M	14	{'tracing': 14}	{'.swc': 14}
ace-did-vat	https://api.brainimagelibrary.org/web/view?bildid=ace-did-vat	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_339952-17782	cell morphology	fMOST	mouse	NCBI:txid10090	Gnb4-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2)	339952	58409963	55.7M	14	{'tracing': 14}	{'.swc': 14}
ace-ace	https://api.brainimagelibrary.org/web/view?bildid=ace-ace	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/3a/c1/3ac1bdc022d0da78/190366-14	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	FEZF2-CreER*lsl-flp	190366	65480323	62.4M	14	{'tracing': 14}	{'.swc': 14}
ace-add-wax	https://api.brainimagelibrary.org/web/view?bildid=ace-add-wax	"Zeng, Hongkui"	Allen Institute for Brain Science	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/e0/ea/e0ea5f7d2c9a1728/release_20190923/18464/	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Vipr2-IRES2-Cre-neo;Ai166_381488-18464 ;Vipr2-IRES2-Cre-neo;Ai166_381488-18464 ;	Dir_18464 	9285900	8.9M	17	{'tracing': 17}	{'.swc': 17}
ace-did-yes	https://api.brainimagelibrary.org/web/view?bildid=ace-did-yes	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_381487-18458	cell morphology	fMOST	mouse	NCBI:txid10090	Vipr2-IRES2-Cre-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt	381487	197110608	188.0M	178	{'tracing': 178}	{'.swc': 178}
ace-did-tip	https://api.brainimagelibrary.org/web/view?bildid=ace-did-tip	"Peng, Hanchuan"	Southeast University	1-U19-MH114830-01	U19 Zeng	Brain Initiative Cell Census Network (BICCN) 	/bil/data/0f/cd/0fcde5fdd6f7ccb2/mouseID_210254-15257	cell morphology	fMOST	mouse	NCBI:txid10090	Pvalb-T2A-CreERT2/wt;Ai139(TIT2L-GFP-ICL-TPT)/wt	210254	14365348	13.7M	18	{'tracing': 18}	{'.swc': 18}
wig	https://api.brainimagelibrary.org/web/view?bildid=wig	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/3a/c1/3ac1bdc022d0da78/190128-18	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	PlxnD1-2A-creER*LSL-Flpo	190128	52100347	49.7M	18	{'tracing': 18}	{'.swc': 18}
ace-box	https://api.brainimagelibrary.org/web/view?bildid=ace-box	"Huang, Z. Josh"	Cold Spring Harbor Laboratory	1-U19-MH114821-01	U19 Huang	Brain Initiative Cell Census Network (BICCN) 	/bil/data/3a/c1/3ac1bdc022d0da78/194093-19	cell morphology	fMOST; neuron morphology reconstruction	mouse	NCBI:txid10090	Fezf2-2A-CreER*LSL-Flpo	194093	54651594	52.1M	19	{'tracing': 19}	{'.swc': 19}
ace-cup-sly	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-sly	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/1126880246	cell morphology	Patch-seq	human	NCBI:txid9606		1126880246	654970	639.6K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-cup-ski	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-ski	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/1138845290	cell morphology	Patch-seq	human	NCBI:txid9606		1138845290	1873363	1.8M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-cup-sip	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-sip	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/1004840833	cell morphology	Patch-seq	human	NCBI:txid9606		1004840833	767409	749.4K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-cup-shy	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-shy	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/1004840721	cell morphology	Patch-seq	human	NCBI:txid9606		1004840721	916405	894.9K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-cup-set	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-set	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/987420933	cell morphology	Patch-seq	human	NCBI:txid9606		987420933	950971	928.7K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-cup-say	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-say	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/872870848	cell morphology	Patch-seq	human	NCBI:txid9606		872870848	920191	898.6K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-cup-saw	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-saw	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/872864152	cell morphology	Patch-seq	human	NCBI:txid9606		872864152	552101	539.2K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-cup-sat	https://api.brainimagelibrary.org/web/view?bildid=ace-cup-sat	"Kalmbach, Brian"	Allen Institute for Brain Science 	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/ef/b9/efb9b12ba2fab63d/859648891	cell morphology	Patch-seq	human	NCBI:txid9606		859648891	334084	326.3K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-bun-eat	https://api.brainimagelibrary.org/web/view?bildid=ace-bun-eat	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/912290093	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	912290093	1136475	1.1M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-pot	https://api.brainimagelibrary.org/web/view?bildid=ace-pot	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/853712464	cell morphology	Patch-seq	human	NCBI:txid9606		853712464	1039436	1015.1K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jot	https://api.brainimagelibrary.org/web/view?bildid=act-jot	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/839239569	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	839239569	682807	666.8K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jog	https://api.brainimagelibrary.org/web/view?bildid=act-jog	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819891764	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819891764	1451006	1.4M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-job	https://api.brainimagelibrary.org/web/view?bildid=act-job	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819770858	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819770858	1924327	1.8M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jig	https://api.brainimagelibrary.org/web/view?bildid=act-jig	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819221461	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819221461	1693631	1.6M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jet	https://api.brainimagelibrary.org/web/view?bildid=act-jet	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819213795	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819213795	1538092	1.5M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jaw	https://api.brainimagelibrary.org/web/view?bildid=act-jaw	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819209252	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819209252	959388	936.9K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jar	https://api.brainimagelibrary.org/web/view?bildid=act-jar	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819206421	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819206421	883925	863.2K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jam	https://api.brainimagelibrary.org/web/view?bildid=act-jam	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819200626	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819200626	2044068	1.9M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-jab	https://api.brainimagelibrary.org/web/view?bildid=act-jab	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819194697	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819194697	575450	562.0K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
act-irk	https://api.brainimagelibrary.org/web/view?bildid=act-irk	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/819185246	cell morphology	Patch-seq	human	NCBI:txid9606	"culture, enhancer AAV"	819185246	2061658	2.0M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-bun-den	https://api.brainimagelibrary.org/web/view?bildid=ace-bun-den	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/577251584	cell morphology	Patch-seq	human	NCBI:txid9606		577251584	294245	287.3K	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-bun-day	https://api.brainimagelibrary.org/web/view?bildid=ace-bun-day	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/575810065	cell morphology	Patch-seq	human	NCBI:txid9606		575810065	2315150	2.2M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
ace-bun-cut	https://api.brainimagelibrary.org/web/view?bildid=ace-bun-cut	"Kalmbach, Brian"	Allen Institute for Brain Science	1-U01-MH114812-01	U01 Lein	Brain Initiative Cell Census Network (BICCN) 	/bil/data/85/f4/85f4b93699151f1c/542250240	cell morphology	Patch-seq	human	NCBI:txid9606		542250240	5311142	5.1M	3	"{'tracing': 2, 'other': 1}"	"{'.swc': 2, '.marker': 1}"
